interaction_id,anycompany_customer_id,agent_id,interaction_type,interaction_date,interaction_duration,issue_category,resolution_status
166066,Company V,294972,chat,2024-08-27 14:29,235,billing,resolved
207375,Company J,601826,phone,2024-01-26 22:01,129,technical,resolved
428012,Company F,914734,email,2024-10-01 12:39,474,billing,resolved
564652,Company H,735174,email,2024-03-10 02:43,574,technical,escalated
766633,Company F,613335,phone,2024-03-12 14:10,113,technical,resolved
360809,Company S,723231,chat,2024-04-17 00:02,137,billing,resolved
973441,Company H,656180,email,2024-10-03 11:37,237,account,escalated
434735,Company K,837351,chat,2024-07-07 12:57,784,technical,escalated
369132,Company B,901185,chat,2024-08-09 19:58,766,other,escalated
862167,Company B,305179,chat,2024-03-30 21:32,725,technical,escalated
297536,Company U,313014,email,2024-08-03 06:44,555,billing,resolved
538580,Company E,604694,phone,2024-01-11 04:00,398,technical,resolved
535292,Company S,957598,chat,2024-06-08 00:57,764,technical,resolved
205746,Company Q,610665,phone,2024-03-10 11:17,219,technical,resolved
217217,Company A,494831,chat,2024-05-10 23:26,1556,technical,resolved
896153,Company C,969139,chat,2024-01-31 14:44,806,billing,resolved
560077,Company Z,856392,phone,2024-03-06 15:33,840,technical,resolved
409584,Company G,269682,chat,2024-01-09 14:46,368,billing,resolved
808377,Company M,448785,chat,2024-10-05 15:15,423,technical,resolved
220976,Company R,131089,chat,2024-04-18 06:54,975,technical,resolved
159685,Company I,278999,chat,2024-08-30 19:34,351,technical,resolved
340310,Company S,395069,chat,2024-05-19 11:19,575,technical,escalated
115451,Company K,533973,chat,2024-05-24 22:11,412,account,resolved
116611,Company X,951639,chat,2024-01-18 07:37,485,billing,escalated
466393,Company X,982167,chat,2024-08-03 21:12,1060,technical,resolved
314639,Company X,283502,phone,2024-02-21 18:16,637,technical,resolved
413497,Company V,448918,chat,2024-06-19 19:27,905,billing,resolved
757208,Company O,818089,chat,2024-01-22 07:49,292,technical,resolved
493328,Company X,267029,chat,2024-01-21 21:39,1002,technical,resolved
647215,Company I,644475,phone,2024-09-03 04:16,123,technical,resolved
747384,Company O,563754,phone,2024-06-19 03:49,531,technical,resolved
409842,Company Y,589825,phone,2024-09-21 06:18,624,technical,resolved
989537,Company K,415569,chat,2024-08-06 01:41,241,technical,resolved
356929,Company V,611279,phone,2024-02-26 11:25,833,technical,resolved
296952,Company J,475772,phone,2024-02-17 19:57,529,billing,resolved
984032,Company Z,471593,chat,2024-08-13 07:32,769,billing,resolved
352255,Company N,480300,chat,2024-05-15 20:54,564,technical,resolved
168027,Company J,214117,email,2024-07-04 05:14,522,technical,resolved
833985,Company J,629644,email,2024-07-19 15:17,432,billing,escalated
355488,Company A,815018,chat,2024-04-27 13:38,1700,technical,resolved
901492,Company Q,624192,phone,2024-08-23 13:06,572,account,escalated
971841,Company T,115472,chat,2024-03-17 21:16,392,technical,resolved
352002,Company R,217918,phone,2024-09-06 04:03,891,other,resolved
508914,Company A,555222,chat,2024-06-01 23:39,1059,technical,resolved
592211,Company J,197873,email,2024-04-15 14:51,252,refund,resolved
386254,Company B,644851,chat,2024-01-22 04:12,1105,technical,escalated
860436,Company Q,365653,chat,2024-03-22 02:55,748,technical,resolved
789142,Company W,989910,email,2024-09-16 02:00,853,technical,resolved
991124,Company A,885994,email,2024-09-08 11:27,597,billing,resolved
162386,Company E,733560,phone,2024-01-22 06:18,425,technical,resolved
492801,Company B,644129,chat,2024-05-02 10:19,619,technical,resolved
321449,Company G,307384,email,2024-05-31 03:12,525,other,resolved
901306,Company V,458964,phone,2024-05-12 20:44,526,technical,escalated
931312,Company E,858878,phone,2024-04-29 09:22,1133,billing,resolved
303855,Company Q,787774,chat,2024-01-31 06:36,443,account,resolved
259844,Company P,500779,email,2024-06-25 16:01,1033,technical,resolved
141625,Company D,576371,chat,2024-08-10 05:37,362,technical,resolved
952570,Company D,847293,chat,2024-07-05 17:06,583,other,resolved
116361,Company U,242532,email,2024-04-30 20:00,392,technical,resolved
134703,Company A,472761,email,2024-07-16 15:07,626,billing,resolved
844286,Company Z,682684,phone,2024-04-19 13:02,304,billing,resolved
789887,Company K,851301,email,2024-04-07 14:47,132,technical,resolved
509205,Company S,425175,chat,2024-03-19 06:47,869,billing,resolved
768063,Company O,530373,chat,2024-09-24 20:35,774,billing,resolved
652702,Company D,165297,chat,2024-03-30 16:05,1165,billing,resolved
748350,Company Z,745484,email,2024-07-18 12:25,259,technical,resolved
460516,Company A,241448,email,2024-07-19 02:42,927,technical,resolved
130700,Company Y,282689,chat,2024-05-24 01:40,808,technical,resolved
805739,Company G,250533,email,2024-09-28 13:51,353,billing,resolved
835565,Company D,636899,email,2024-02-19 10:13,1360,technical,resolved
640422,Company B,353003,phone,2024-05-17 17:37,936,technical,resolved
182181,Company Z,897780,chat,2024-02-20 08:48,1110,technical,resolved
637829,Company R,999960,chat,2024-05-07 07:57,838,billing,resolved
667803,Company U,807071,chat,2024-08-07 15:24,318,account,resolved
800175,Company K,629564,email,2024-03-19 17:16,311,account,resolved
484072,Company N,305594,phone,2024-06-09 20:44,626,technical,resolved
744414,Company P,982365,chat,2024-09-08 00:10,1013,account,resolved
858650,Company S,461772,phone,2024-04-17 17:56,674,technical,escalated
781744,Company I,898165,phone,2024-02-15 07:19,571,technical,resolved
789680,Company C,249271,email,2024-07-01 11:02,1285,technical,resolved
212470,Company I,555463,phone,2024-08-11 11:13,565,technical,resolved
919833,Company T,415571,email,2024-06-22 16:31,690,technical,resolved
359549,Company C,961206,chat,2024-03-20 21:56,1143,billing,resolved
375261,Company B,372730,chat,2024-01-19 19:59,968,technical,escalated
648319,Company D,253139,chat,2024-06-13 04:31,308,account,resolved
810730,Company D,872488,chat,2024-01-27 07:46,795,technical,resolved
269115,Company H,679486,phone,2024-04-13 10:59,196,technical,resolved
282680,Company L,638601,chat,2024-08-13 14:58,1003,account,resolved
531475,Company T,870677,email,2024-06-10 23:31,869,technical,escalated
587650,Company Z,410689,chat,2024-05-26 19:49,329,account,resolved
149467,Company M,599133,chat,2024-05-05 12:18,741,billing,resolved
780563,Company S,405342,chat,2024-09-06 12:55,350,technical,resolved
861295,Company K,659945,chat,2024-07-02 16:22,846,billing,resolved
867063,Company B,404073,phone,2024-02-23 21:17,1687,account,resolved
713891,Company J,492502,email,2024-03-01 16:50,294,billing,resolved
983630,Company Q,484587,email,2024-02-25 02:40,596,technical,resolved
643532,Company K,428419,chat,2024-05-01 19:46,346,other,resolved
208232,Company D,997240,chat,2024-03-26 08:08,1273,technical,escalated
580101,Company Q,994773,chat,2024-09-17 15:14,287,technical,escalated
848907,Company J,610428,phone,2024-02-01 21:27,493,other,resolved
823744,Company Z,166535,email,2024-02-21 15:05,655,technical,resolved
426303,Company T,506336,email,2024-07-15 16:00,1051,technical,resolved
330206,Company I,396972,chat,2024-08-28 20:12,329,technical,resolved
937610,Company T,514273,phone,2024-06-29 02:36,198,technical,resolved
555958,Company R,783396,chat,2024-08-16 07:13,672,technical,resolved
112261,Company I,729210,chat,2024-02-02 15:16,492,technical,resolved
251029,Company X,101932,chat,2024-08-04 13:33,1174,account,resolved
869793,Company V,651025,email,2024-02-01 15:24,465,billing,resolved
358053,Company X,378838,chat,2024-08-24 20:33,199,billing,resolved
844225,Company X,476842,phone,2024-04-15 04:33,819,technical,resolved
347893,Company Q,935124,email,2024-04-02 10:39,394,billing,resolved
444185,Company A,941222,chat,2024-04-21 02:44,1479,billing,escalated
326003,Company B,930337,email,2024-08-23 00:49,1779,technical,resolved
328814,Company S,441668,email,2024-02-21 07:25,378,billing,resolved
203355,Company D,340208,phone,2024-09-26 22:49,1316,technical,resolved
344487,Company G,935728,chat,2024-07-08 04:24,481,billing,resolved
798827,Company Z,532048,email,2024-08-31 01:54,436,technical,resolved
327241,Company J,152908,chat,2024-06-28 15:25,175,billing,resolved
470494,Company P,758055,chat,2024-02-26 21:25,421,technical,resolved
659260,Company G,135360,phone,2024-08-01 20:35,112,technical,resolved
730351,Company X,844194,chat,2024-07-12 10:54,1048,technical,resolved
775830,Company Z,713218,chat,2024-01-26 12:05,897,technical,escalated
704054,Company V,998295,email,2024-05-19 18:50,255,technical,resolved
967116,Company R,109319,chat,2024-05-12 05:21,1034,technical,escalated
407289,Company J,160474,chat,2024-04-18 22:12,598,account,resolved
881801,Company J,320937,chat,2024-09-02 16:06,94,technical,resolved
937705,Company H,238994,phone,2024-05-17 23:21,522,technical,escalated
598735,Company W,828954,chat,2024-02-04 06:00,445,technical,escalated
867169,Company K,617784,email,2024-05-16 01:14,498,technical,resolved
664447,Company G,821411,email,2024-08-11 09:31,452,other,resolved
708392,Company B,893518,phone,2024-02-01 20:49,1310,technical,resolved
964758,Company Q,579898,chat,2024-06-17 12:34,366,technical,resolved
852629,Company P,106472,email,2024-07-08 20:08,466,billing,escalated
319461,Company Y,990722,phone,2024-09-28 12:32,306,technical,resolved
648000,Company O,440672,chat,2024-04-03 12:57,785,technical,resolved
246802,Company K,122826,email,2024-04-11 22:57,780,technical,resolved
635682,Company Q,448726,email,2024-02-26 03:25,385,billing,escalated
122982,Company L,993868,chat,2024-10-02 04:57,828,technical,resolved
333988,Company K,467851,email,2024-06-21 15:31,477,technical,escalated
115290,Company M,158609,phone,2024-01-07 10:52,799,technical,escalated
232159,Company Y,909316,chat,2024-05-26 20:00,783,technical,resolved
510341,Company I,362938,chat,2024-05-29 03:21,143,technical,resolved
456084,Company L,586940,chat,2024-07-24 09:45,936,other,resolved
815441,Company S,175524,chat,2024-06-24 18:42,512,technical,resolved
810934,Company B,614771,email,2024-09-07 10:40,1361,technical,resolved
790342,Company E,640709,chat,2024-03-27 17:31,673,billing,resolved
402066,Company C,374247,chat,2024-05-20 23:27,1393,other,resolved
862057,Company R,232644,email,2024-02-02 09:44,758,technical,resolved
493284,Company P,616348,chat,2024-04-03 16:48,915,technical,resolved
469371,Company L,611537,chat,2024-05-03 23:07,758,technical,resolved
507369,Company D,610223,phone,2024-09-28 14:14,1468,other,resolved
905392,Company P,689895,phone,2024-09-15 03:24,638,technical,resolved
197986,Company T,836421,phone,2024-09-20 09:21,393,technical,escalated
308282,Company U,724872,chat,2024-03-06 15:50,742,technical,resolved
282014,Company E,999598,chat,2024-01-19 11:11,483,technical,escalated
176656,Company C,506420,chat,2024-04-06 04:05,1757,technical,escalated
868014,Company G,507477,chat,2024-06-03 02:01,323,other,resolved
233290,Company B,808742,phone,2024-02-21 00:23,314,technical,resolved
676944,Company M,980363,chat,2024-01-06 09:58,592,billing,resolved
393975,Company Q,616064,chat,2024-01-21 16:42,826,refund,escalated
823580,Company S,301101,phone,2024-09-06 21:16,203,billing,resolved
674517,Company Q,466336,chat,2024-02-19 23:48,851,technical,escalated
318328,Company R,189353,chat,2024-03-10 10:41,901,billing,resolved
216077,Company D,589694,email,2024-09-09 07:55,479,technical,resolved
965816,Company B,561646,email,2024-06-28 22:54,1393,billing,resolved
594821,Company S,486112,chat,2024-05-22 09:32,486,refund,resolved
156247,Company T,389133,chat,2024-08-02 01:25,500,billing,resolved
952490,Company P,321463,chat,2024-02-11 09:30,667,technical,resolved
457688,Company H,801289,chat,2024-06-29 00:37,127,technical,resolved
553994,Company X,201358,chat,2024-02-05 10:18,1105,technical,escalated
639382,Company G,192018,chat,2024-07-06 05:26,321,account,escalated
767611,Company R,905018,email,2024-04-27 08:26,394,technical,resolved
182978,Company K,716188,phone,2024-07-07 02:18,378,account,resolved
299168,Company C,141685,chat,2024-08-23 06:23,539,billing,resolved
966737,Company F,557115,email,2024-09-01 18:15,288,technical,escalated
832213,Company R,441154,chat,2024-03-09 07:47,795,technical,resolved
463746,Company O,838869,chat,2024-03-20 14:51,715,refund,resolved
966895,Company H,605834,chat,2024-08-31 00:59,174,technical,resolved
842066,Company F,929638,phone,2024-08-12 03:00,298,technical,resolved
823588,Company K,701632,chat,2024-07-16 20:48,521,refund,resolved
716977,Company N,932528,chat,2024-05-01 17:14,429,technical,resolved
947079,Company O,474629,chat,2024-06-15 17:17,248,technical,resolved
655228,Company U,977693,email,2024-06-06 00:54,671,technical,resolved
853425,Company N,406708,chat,2024-06-18 17:46,293,technical,resolved
782897,Company Y,588908,phone,2024-02-15 08:11,172,billing,escalated
526651,Company P,785873,email,2024-08-29 12:14,305,technical,resolved
507469,Company P,992246,phone,2024-02-19 23:24,962,technical,resolved
553768,Company B,729581,email,2024-07-08 17:49,1589,technical,resolved
648135,Company B,923843,chat,2024-01-04 08:11,730,billing,resolved
272548,Company X,234268,chat,2024-09-16 14:37,416,technical,resolved
753440,Company T,518333,email,2024-05-24 22:03,782,technical,resolved
790056,Company U,508744,chat,2024-05-11 10:55,418,technical,resolved
501137,Company A,980417,email,2024-06-04 04:56,1131,account,resolved
538982,Company U,341433,chat,2024-05-18 05:46,699,technical,resolved
266462,Company E,376719,chat,2024-06-18 06:24,530,technical,resolved
105372,Company Z,415842,email,2024-09-21 21:42,534,billing,escalated
162311,Company X,982642,email,2024-09-12 19:08,613,billing,resolved
229753,Company B,720916,chat,2024-05-26 02:51,1452,billing,resolved
924742,Company H,120706,phone,2024-05-12 15:14,366,billing,resolved
605014,Company Z,307261,phone,2024-03-16 02:43,308,account,resolved
199745,Company C,904335,email,2024-03-17 18:21,1407,technical,resolved
990539,Company J,801076,phone,2024-10-02 04:43,571,technical,escalated
387920,Company C,510459,phone,2024-08-08 13:05,1574,technical,resolved
640668,Company Q,580771,chat,2024-08-22 22:41,537,billing,resolved
383991,Company B,352012,chat,2024-02-16 09:55,719,technical,resolved
520230,Company W,850156,phone,2024-05-23 01:36,440,technical,resolved
823332,Company P,863768,chat,2024-02-06 21:11,1104,technical,resolved
200263,Company M,409152,email,2024-07-02 13:17,689,technical,resolved
790928,Company O,312388,chat,2024-03-23 09:16,265,technical,escalated
469249,Company I,671641,email,2024-06-22 22:10,140,account,resolved
321477,Company Z,366180,chat,2024-08-21 11:33,696,technical,resolved
208500,Company O,972530,phone,2024-07-03 19:24,529,account,resolved
876490,Company J,397547,chat,2024-08-14 06:36,202,technical,resolved
240969,Company L,121843,chat,2024-06-20 18:52,822,technical,unresolved
738432,Company L,315289,chat,2024-02-21 09:01,914,other,resolved
680261,Company J,780461,phone,2024-01-28 07:39,549,technical,resolved
396391,Company W,185558,email,2024-06-29 03:29,403,account,resolved
392695,Company N,629096,chat,2024-04-29 19:25,1182,technical,resolved
674757,Company W,711541,chat,2024-05-17 11:03,853,technical,resolved
100857,Company V,991865,phone,2024-06-24 22:46,374,technical,resolved
503596,Company U,236592,email,2024-04-09 20:17,233,other,unresolved
978799,Company H,324506,chat,2024-06-21 02:03,424,technical,resolved
303278,Company P,126823,email,2024-03-11 19:59,184,account,escalated
774223,Company L,381232,phone,2024-04-06 16:35,969,technical,resolved
954410,Company S,750806,chat,2024-04-11 07:58,185,technical,resolved
348039,Company D,886280,email,2024-08-23 05:13,1139,technical,resolved
371532,Company O,702854,email,2024-07-19 06:30,596,billing,escalated
949993,Company H,366026,chat,2024-07-19 08:26,195,account,resolved
559934,Company E,122538,chat,2024-06-05 17:10,1047,technical,escalated
524109,Company L,372802,email,2024-07-22 08:18,1167,technical,escalated
